Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
241	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1980	0	1980	605	9	7174	   1823
242	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	14.774	9.172(63%)	5.602(37%)	63	2030	0	2030	605	9	7477	   1876
243	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	14.027	8.907(64%)	5.120(36%)	64	2029	0	2029	605	9	7174	   1867
244	&scorr;&sweep;&dch -f;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2035	0	2035	605	9	7477	   1874
245	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	14.318	9.172(65%)	5.146(35%)	65	2037	0	2037	605	9	7477	   1878
246	&scorr;&sweep;&syn2;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2091	0	2091	605	9	7174	   1883
247	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1955	0	1955	605	9	7174	   1773
248	&scorr;&sweep;&b;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1984	0	1984	605	9	7174	   1797
249	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	13.841	9.031(66%)	4.810(34%)	66	2070	0	2070	605	9	7174	   1849
250	&scorr;&sweep;&dch -f;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1986	0	1986	605	9	7174	   1798
251	&scorr;&sweep;&synch2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2031	0	2031	605	9	7477	   1815
252	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.615	8.681(64%)	4.934(36%)	64	1974	0	1974	605	9	7174	   1804
253	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	14.217	8.823(63%)	5.394(37%)	63	2009	0	2009	605	9	7174	   1797
254	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2019	0	2019	605	9	7174	   1871
255	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2005	0	2005	605	9	7174	   1842
256	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	2021	0	2021	605	9	7174	   1848
257	&scorr;&sweep;&synch2;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	1978	0	1978	605	9	7174	   1774
258	&scorr;&sweep;&synch2;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2058	0	2058	605	9	7174	   1891
259	&scorr;&sweep;&dch -f;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1993	0	1993	605	9	7174	   1782
260	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.661	10.037(74%)	3.624(26%)	74	2058	0	2058	605	9	7174	   1889
261	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	13.558	9.923(74%)	3.635(26%)	74	1958	0	1958	605	9	7174	   1761
262	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.661	10.037(74%)	3.624(26%)	74	2026	0	2026	605	9	7174	   1856
263	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	14.318	9.172(65%)	5.146(35%)	65	2037	0	2037	605	9	7477	   1878
264	&scorr;&sweep;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	14.799	9.172(62%)	5.627(38%)	62	2014	0	2014	605	9	7477	   1852
265	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2029	0	2029	605	9	7174	   1888
266	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1977	0	1977	605	9	7174	   1794
267	&scorr;&sweep;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	13.664	10.037(74%)	3.627(26%)	74	2003	0	2003	605	9	7477	   1840
268	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.595	8.681(64%)	4.914(36%)	64	2089	0	2089	605	9	7174	   1875
269	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.598	8.681(64%)	4.917(36%)	64	1986	0	1986	605	9	7174	   1795
270	&scorr;&sweep;&synch2;&b;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.615	8.681(64%)	4.934(36%)	64	2022	0	2022	605	9	7174	   1809
271	&scorr;&sweep;&syn2;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	1973	0	1973	605	9	7174	   1802
272	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	1979	0	1979	605	9	7174	   1812
273	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.600	8.681(64%)	4.919(36%)	64	2000	0	2000	605	9	7174	   1814
274	&scorr;&sweep;&b;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	13.944	8.823(64%)	5.121(36%)	64	2071	0	2071	605	9	7174	   1850
275	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2015	0	2015	605	9	7174	   1829
276	&scorr;&sweep;&b -d;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	14.037	8.889(64%)	5.148(36%)	64	2000	0	2000	605	9	7174	   1809
277	&scorr;&sweep;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	14.395	9.279(65%)	5.116(35%)	65	1954	0	1954	605	9	7174	   1773
278	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.661	8.557(63%)	5.104(37%)	63	1995	0	1995	605	9	7174	   1816
279	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1961	0	1961	605	9	7174	   1794
280	&scorr;&sweep;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1968	0	1968	605	9	7477	   1806
281	&scorr;&sweep;&synch2;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1996	0	1996	605	9	5863	   1820
282	&scorr;&sweep;&b;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b;&syn3;&if -W 300 -K 6 -v;&mfs;	14.077	9.155(66%)	4.922(34%)	66	1943	0	1943	605	9	7477	   1774
283	&scorr;&sweep;&syn2;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1986	0	1986	605	9	7174	   1810
284	&scorr;&sweep;&syn4;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2021	0	2021	605	9	7174	   1842
285	&scorr;&sweep;&syn3;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	1974	0	1974	605	9	7174	   1805
286	&scorr;&sweep;&dch;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	2006	0	2006	605	9	7174	   1864
287	&scorr;&sweep;&syn3;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn4;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	14.401	9.279(65%)	5.122(35%)	65	2000	0	2000	605	9	7174	   1837
288	&scorr;&sweep;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2056	0	2056	605	9	7477	   1892
289	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	1994	0	1994	605	9	7174	   1813
290	&scorr;&sweep;&b -d;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	13.902	9.031(65%)	4.871(35%)	65	2080	0	2080	605	9	7477	   1918
291	&scorr;&sweep;&syn4;&b;&syn4;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2058	0	2058	605	9	7477	   1893
292	&scorr;&sweep;&synch2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2031	0	2031	605	9	7477	   1815
293	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	2001	0	2001	605	9	7174	   1842
294	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	14.318	9.172(65%)	5.146(35%)	65	2037	0	2037	605	9	7477	   1878
295	&scorr;&sweep;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2026	0	2026	605	9	7174	   1861
296	&scorr;&sweep;&dch;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2024	0	2024	605	9	7477	   1837
297	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	1973	0	1973	605	9	7174	   1772
298	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2028	0	2028	605	9	7174	   1863
299	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	13.665	10.037(74%)	3.628(26%)	74	1974	0	1974	605	9	7174	   1799
300	&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2021	0	2021	605	9	5863	   1824
301	&scorr;&sweep;&dch;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2012	0	2012	605	9	7174	   1840
302	&scorr;&sweep;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	13.883	9.031(66%)	4.852(34%)	66	2016	0	2016	605	9	7174	   1800
303	&scorr;&sweep;&b;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1979	0	1979	605	9	7174	   1802
304	&scorr;&sweep;&syn2;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.683	10.055(74%)	3.628(26%)	74	2062	0	2062	605	9	7174	   1892
305	&scorr;&sweep;&dc2;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2084	0	2084	605	9	7174	   1864
306	&scorr;&sweep;&b -d;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.672	8.557(63%)	5.115(37%)	63	2029	0	2029	605	9	7477	   1818
307	&scorr;&sweep;&syn4;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2070	0	2070	605	9	7477	   1905
308	&scorr;&sweep;&dch;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2028	0	2028	605	9	7477	   1858
309	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.662	10.037(74%)	3.625(26%)	74	2008	0	2008	605	9	7174	   1834
310	&scorr;&sweep;&dc2;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	15.389	9.296(61%)	6.093(39%)	61	2027	0	2027	605	9	7477	   1856
311	&scorr;&sweep;&dc2;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2054	0	2054	605	9	7174	   1873
312	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1988	0	1988	605	9	7174	   1849
313	&scorr;&sweep;&syn3;&b -d;&if -W 300 -K 6 -v;&mfs;	13.811	9.031(66%)	4.780(34%)	66	1976	0	1976	605	9	5863	   1814
314	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	13.674	10.055(74%)	3.619(26%)	74	2045	0	2045	605	9	7174	   1858
315	&scorr;&sweep;&dc2;&b;&syn3;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2010	0	2010	605	9	7477	   1852
316	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2017	0	2017	605	9	7174	   1829
317	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2059	0	2059	605	9	7174	   1880
318	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1968	0	1968	605	9	7174	   1799
319	&scorr;&sweep;&synch2;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1979	0	1979	605	9	7477	   1817
320	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2008	0	2008	605	9	7174	   1838
321	&scorr;&sweep;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	13.557	9.923(74%)	3.634(26%)	74	2021	0	2021	605	9	5863	   1824
322	&scorr;&sweep;&dch;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2015	0	2015	605	9	5863	   1864
323	&scorr;&sweep;&syn4;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1986	0	1986	605	9	7174	   1828
324	&scorr;&sweep;&synch2;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	2001	0	2001	605	9	7174	   1810
325	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.943	9.031(65%)	4.912(35%)	65	2000	0	2000	605	9	7174	   1800
326	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2003	0	2003	605	9	7174	   1813
327	&scorr;&sweep;&b -d;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1921	0	1921	605	9	7174	   1756
328	&scorr;&sweep;&syn4;&syn4;&b -d;&if -W 300 -K 6 -v;&mfs;	13.678	10.037(74%)	3.641(26%)	74	2056	0	2056	605	9	5863	   1891
329	&scorr;&sweep;&b -d;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	14.206	8.805(62%)	5.401(38%)	62	2000	0	2000	605	9	7174	   1803
330	&scorr;&sweep;&dc2;&b;&dch;&if -W 300 -K 6 -v;&mfs;	14.967	9.296(63%)	5.671(37%)	63	2025	0	2025	605	9	7477	   1854
331	&scorr;&sweep;&syn2;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.673	10.037(74%)	3.636(26%)	74	1986	0	1986	605	9	7174	   1810
332	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2069	0	2069	605	9	7174	   1863
333	&scorr;&sweep;&dc2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2052	0	2052	605	9	7477	   1858
334	&scorr;&sweep;&syn4;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2043	0	2043	605	9	7174	   1875
335	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&b;&dch;&if -W 300 -K 6 -v;&mfs;	13.673	10.055(74%)	3.618(26%)	74	2022	0	2022	605	9	7174	   1811
336	&scorr;&sweep;&b;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.684	10.055(74%)	3.629(26%)	74	1941	0	1941	605	9	7174	   1775
337	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.664	10.037(74%)	3.627(26%)	74	1980	0	1980	605	9	7174	   1810
338	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.663	10.037(74%)	3.626(26%)	74	2012	0	2012	605	9	7174	   1807
339	&scorr;&sweep;&syn4;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1973	0	1973	605	9	7477	   1801
340	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	14.347	8.924(63%)	5.423(37%)	63	2011	0	2011	605	9	7174	   1874
341	&scorr;&sweep;&dc2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2052	0	2052	605	9	7477	   1858
342	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	13.674	10.037(74%)	3.637(26%)	74	1986	0	1986	605	9	7174	   1820
343	&scorr;&sweep;&dch;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2001	0	2001	605	9	7174	   1832
344	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.795	9.031(66%)	4.764(34%)	66	2017	0	2017	605	9	7174	   1857
345	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	1983	0	1983	605	9	7174	   1795
346	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1958	0	1958	605	9	7174	   1776
347	&scorr;&sweep;&syn3;&dch;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	13.672	10.055(74%)	3.617(26%)	74	1988	0	1988	605	9	7174	   1819
348	&scorr;&sweep;&syn4;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	2032	0	2032	605	9	7477	   1868
349	&scorr;&sweep;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	13.670	10.037(74%)	3.633(26%)	74	2024	0	2024	605	9	7174	   1834
350	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.682	10.055(74%)	3.627(26%)	74	1997	0	1997	605	9	7174	   1785
351	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	14.294	9.172(65%)	5.122(35%)	65	1994	0	1994	605	9	7174	   1802
352	&scorr;&sweep;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;	13.668	10.037(74%)	3.631(26%)	74	2073	0	2073	605	9	7477	   1898
353	&scorr;&sweep;&b;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.803	8.681(63%)	5.122(37%)	63	2045	0	2045	605	9	7174	   1879
354	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&mfs;	13.939	8.823(64%)	5.116(36%)	64	1978	0	1978	605	9	7477	   1799
355	&scorr;&sweep;&b -d;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1999	0	1999	605	9	7174	   1809
356	&scorr;&sweep;&synch2;&dch;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b;&b -d;&if -W 300 -K 6 -v;&mfs;	13.672	10.037(74%)	3.635(26%)	74	1966	0	1966	605	9	5863	   1783
357	&scorr;&sweep;&dch;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2051	0	2051	605	9	7174	   1873
358	&scorr;&sweep;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	14.345	9.172(64%)	5.173(36%)	64	1999	0	1999	605	9	7477	   1859
359	&scorr;&sweep;&dch;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	1988	0	1988	605	9	7477	   1826
360	&scorr;&sweep;&if -W 300 -x -K 6;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	13.947	9.031(65%)	4.916(35%)	65	2031	0	2031	605	9	7174	   1870
361	&scorr;&sweep;&b -d;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.671	10.037(74%)	3.634(26%)	74	2012	0	2012	605	9	7174	   1852
362	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.675	10.037(74%)	3.638(26%)	74	2028	0	2028	605	9	7174	   1867
363	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	13.598	8.681(64%)	4.917(36%)	64	1993	0	1993	605	9	7174	   1802
364	&scorr;&sweep;&syn3;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;	13.793	9.031(66%)	4.762(34%)	66	2017	0	2017	605	9	7477	   1806
365	&scorr;&sweep;&syn3;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	13.600	8.681(64%)	4.919(36%)	64	1966	0	1966	605	9	7174	   1807
366	&scorr;&sweep;&b;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	13.803	8.681(63%)	5.122(37%)	63	2045	0	2045	605	9	7174	   1879
